# Renewables.ninja Weather (Point API) - 51.499, -0.178 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2023-01-01", "date_to": "2023-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2023-10-13 08:00,2023-10-13 09:00,17.972,0.207,0,0,1.178,71.061,370.822,0.978
2023-10-13 09:00,2023-10-13 10:00,18.430,0.122,0,0,1.177,118.103,526.449,0.961
2023-10-13 10:00,2023-10-13 11:00,19.192,0.056,0,0,1.174,188.525,636.521,0.934
2023-10-13 11:00,2023-10-13 12:00,20.414,0.092,0,0,1.170,321.566,693.913,0.723
2023-10-13 12:00,2023-10-13 13:00,21.452,0.056,0,0,1.167,458.511,694.304,0.171
2023-10-13 13:00,2023-10-13 14:00,21.530,0.031,0,0,1.167,434.601,637.765,0.063
2023-10-13 14:00,2023-10-13 15:00,20.928,0.066,0,0,1.169,351.616,528.083,0.226
2023-10-13 15:00,2023-10-13 16:00,19.696,0.239,0,0,1.172,212.701,372.953,0.858
2023-10-13 16:00,2023-10-13 17:00,17.901,0.719,0,0,1.178,58.798,182.600,0.899
2023-10-13 17:00,2023-10-13 18:00,16.035,1.303,0,0,1.186,2.214,14.559,0.805
2023-10-13 18:00,2023-10-13 19:00,14.166,2.229,0,0,1.198,0,0,0.716
2023-10-13 19:00,2023-10-13 20:00,12.107,0.284,0,0,1.210,0,0,0.562
2023-10-13 20:00,2023-10-13 21:00,10.741,0.007,0,0,1.217,0,0,0.215
2023-10-13 21:00,2023-10-13 22:00,9.616,0.001,0,0,1.222,0,0,0.014
2023-10-13 22:00,2023-10-13 23:00,8.579,0.001,0,0,1.228,0,0,0.010
2023-10-13 23:00,2023-10-14 00:00,7.976,0.002,0,0,1.233,0,0,0.029
2023-10-14 00:00,2023-10-14 01:00,7.657,0.002,0,0,1.236,0,0,0.054
2023-10-14 01:00,2023-10-14 02:00,7.391,0.004,0,0,1.238,0,0,0.098
2023-10-14 02:00,2023-10-14 03:00,7.125,0.007,0,0,1.241,0,0,0.205
2023-10-14 03:00,2023-10-14 04:00,6.936,0.008,0,0,1.243,0,0,0.323
2023-10-14 04:00,2023-10-14 05:00,6.872,0.007,0,0,1.245,0,0,0.356
2023-10-14 05:00,2023-10-14 06:00,6.697,0.009,0,0,1.247,0,0,0.441
2023-10-14 06:00,2023-10-14 07:00,6.593,0.008,0,0,1.249,2.634,11.397,0.556
2023-10-14 07:00,2023-10-14 08:00,7.269,0.008,0,0,1.248,62.375,173.337,0.175
2023-10-14 08:00,2023-10-14 09:00,8.766,0.012,0,0,1.244,227.435,363.661,0.052
2023-10-14 09:00,2023-10-14 10:00,10.937,0.031,0,0,1.237,342.221,519.199,0.099
2023-10-14 10:00,2023-10-14 11:00,12.254,0.050,0,0,1.233,401.672,629.271,0.185
2023-10-14 11:00,2023-10-14 12:00,12.905,0.073,0,0,1.231,415.874,686.663,0.214
2023-10-14 12:00,2023-10-14 13:00,13.343,0.053,0,0,1.230,410.344,686.876,0.225
2023-10-14 13:00,2023-10-14 14:00,13.530,0.030,0,0,1.228,364.422,630.515,0.248
2023-10-14 14:00,2023-10-14 15:00,13.396,0.022,0,0,1.228,281.573,520.833,0.254
2023-10-14 15:00,2023-10-14 16:00,12.931,0.009,0,0,1.229,185.645,365.703,0.212
2023-10-14 16:00,2023-10-14 17:00,11.589,0.003,0,0,1.231,76.266,175.493,0.156
2023-10-14 17:00,2023-10-14 18:00,8.861,0.002,0,0,1.234,3.237,12.092,0.102
2023-10-14 18:00,2023-10-14 19:00,7.926,0.003,0,0,1.238,0,0,0.065
2023-10-14 19:00,2023-10-14 20:00,7.428,0.004,0,0,1.242,0,0,0.050
2023-10-14 20:00,2023-10-14 21:00,7.092,0.005,0,0,1.247,0,0,0.044
2023-10-14 21:00,2023-10-14 22:00,6.706,0.005,0,0,1.252,0,0,0.046
2023-10-14 22:00,2023-10-14 23:00,6.194,0.004,0,0,1.256,0,0,0.064
2023-10-14 23:00,2023-10-15 00:00,5.627,0.005,0,0,1.260,0,0,0.138
2023-10-15 00:00,2023-10-15 01:00,5.232,0.004,0,0,1.263,0,0,0.265
2023-10-15 01:00,2023-10-15 02:00,4.887,0.004,0,0,1.266,0,0,0.428
2023-10-15 02:00,2023-10-15 03:00,4.767,0.005,0,0,1.268,0,0,0.399
2023-10-15 03:00,2023-10-15 04:00,4.206,0.004,0,0,1.270,0,0,0.304
2023-10-15 04:00,2023-10-15 05:00,3.958,0.003,0,0,1.272,0,0,0.500
2023-10-15 05:00,2023-10-15 06:00,4.023,0.003,0,0,1.274,0,0,0.397
2023-10-15 06:00,2023-10-15 07:00,2.909,0.003,0,0,1.276,2.802,9.243,0.211
2023-10-15 07:00,2023-10-15 08:00,3.715,0.001,0,0,1.277,77.242,166.212,0.133
2023-10-15 08:00,2023-10-15 09:00,5.416,0,0,0,1.273,235.645,356.447,0.010
2023-10-15 09:00,2023-10-15 10:00,7.721,0,0,0,1.265,366.309,511.949,0.007
2023-10-15 10:00,2023-10-15 11:00,9.383,0,0,0,1.260,464.018,622.021,0.006
2023-10-15 11:00,2023-10-15 12:00,10.471,0,0,0,1.255,514.695,679.413,0.004
2023-10-15 12:00,2023-10-15 13:00,11.182,0,0,0,1.252,514.408,679.626,0.007
2023-10-15 13:00,2023-10-15 14:00,11.505,0,0,0,1.250,464.544,623.265,0.020
2023-10-15 14:00,2023-10-15 15:00,11.402,0,0,0,1.249,369.638,513.583,0.204
2023-10-15 15:00,2023-10-15 16:00,10.847,0,0,0,1.249,239.143,358.578,0.529
2023-10-15 16:00,2023-10-15 17:00,8.956,0,0,0,1.250,93.047,168.413,0.732
2023-10-15 17:00,2023-10-15 18:00,5.870,0,0,0,1.252,3.312,9.870,0.825
2023-10-15 18:00,2023-10-15 19:00,5.336,0,0,0,1.255,0,0,0.879
2023-10-15 19:00,2023-10-15 20:00,5.191,0,0,0,1.257,0,0,0.940
2023-10-15 20:00,2023-10-15 21:00,4.942,0,0,0,1.259,0,0,0.944
2023-10-15 21:00,2023-10-15 22:00,4.848,0,0,0,1.260,0,0,0.882
2023-10-15 22:00,2023-10-15 23:00,4.527,0,0,0,1.262,0,0,0.875
2023-10-15 23:00,2023-10-16 00:00,4.224,0,0,0,1.263,0,0,0.894
2023-10-16 00:00,2023-10-16 01:00,4.033,0,0,0,1.264,0,0,0.919
2023-10-16 01:00,2023-10-16 02:00,3.976,0,0,0,1.265,0,0,0.953
2023-10-16 02:00,2023-10-16 03:00,3.776,0,0,0,1.266,0,0,0.970
2023-10-16 03:00,2023-10-16 04:00,3.383,0,0,0,1.266,0,0,0.973
2023-10-16 04:00,2023-10-16 05:00,2.967,0,0,0,1.266,0,0,0.966
2023-10-16 05:00,2023-10-16 06:00,2.978,0,0,0,1.265,0,0,0.959
2023-10-16 06:00,2023-10-16 07:00,2.898,0,0,0,1.265,1.731,7.309,0.979
2023-10-16 07:00,2023-10-16 08:00,4.303,0,0,0,1.264,41.989,159.149,0.991
2023-10-16 08:00,2023-10-16 09:00,6.262,0,0,0,1.261,89.659,349.322,0.991
2023-10-16 09:00,2023-10-16 10:00,7.624,0.001,0,0,1.257,126.116,504.788,0.993
2023-10-16 10:00,2023-10-16 11:00,9.374,0.001,0,0,1.249,177.569,614.771,0.994
2023-10-16 11:00,2023-10-16 12:00,11.037,0.002,0,0,1.242,220.681,671.913,0.993
2023-10-16 12:00,2023-10-16 13:00,11.883,0.001,0,0,1.237,235.762,672.376,0.986
2023-10-16 13:00,2023-10-16 14:00,12.344,0.002,0,0,1.235,248.444,616.015,0.980
2023-10-16 14:00,2023-10-16 15:00,12.279,0.002,0,0,1.233,192.350,506.458,0.980
2023-10-16 15:00,2023-10-16 16:00,11.708,0.002,0,0,1.234,103.174,351.453,0.979
2023-10-16 16:00,2023-10-16 17:00,10.646,0.001,0,0,1.235,35.947,161.306,0.980
2023-10-16 17:00,2023-10-16 18:00,9.306,0.001,0,0,1.237,1.436,7.868,0.945
2023-10-16 18:00,2023-10-16 19:00,9.175,0,0,0,1.238,0,0,0.972
2023-10-16 19:00,2023-10-16 20:00,9.247,0,0,0,1.238,0,0,0.984
2023-10-16 20:00,2023-10-16 21:00,9.338,0,0,0,1.238,0,0,0.976
2023-10-16 21:00,2023-10-16 22:00,9.248,0,0,0,1.237,0,0,0.941
2023-10-16 22:00,2023-10-16 23:00,8.999,0.001,0,0,1.238,0,0,0.976
2023-10-16 23:00,2023-10-17 00:00,8.983,0.001,0,0,1.239,0,0,0.983
2023-10-17 00:00,2023-10-17 01:00,8.925,0.001,0,0,1.239,0,0,0.979
2023-10-17 01:00,2023-10-17 02:00,8.586,0,0,0,1.240,0,0,0.979
2023-10-17 02:00,2023-10-17 03:00,8.371,0,0,0,1.240,0,0,0.979
2023-10-17 03:00,2023-10-17 04:00,8.128,0,0,0,1.240,0,0,0.968
2023-10-17 04:00,2023-10-17 05:00,7.491,0,0,0,1.240,0,0,0.950
2023-10-17 05:00,2023-10-17 06:00,7.333,0,0,0,1.240,0,0,0.948
2023-10-17 06:00,2023-10-17 07:00,7.504,0,0,0,1.240,1.331,5.601,0.944
2023-10-17 07:00,2023-10-17 08:00,8.412,0,0,0,1.240,55.202,152.087,0.940
2023-10-17 08:00,2023-10-17 09:00,10.117,0,0,0,1.236,173.401,342.197,0.849
2023-10-17 09:00,2023-10-17 10:00,12.153,0,0,0,1.228,306.731,497.539,0.511
2023-10-17 10:00,2023-10-17 11:00,13.558,0,0,0,1.224,428.488,607.521,0.067
2023-10-17 11:00,2023-10-17 12:00,14.407,0,0,0,1.221,487.609,664.664,0.173
2023-10-17 12:00,2023-10-17 13:00,14.753,0,0,0,1.219,480.528,665.126,0.565
2023-10-17 13:00,2023-10-17 14:00,14.495,0,0,0,1.218,388.276,608.765,0.797
2023-10-17 14:00,2023-10-17 15:00,13.958,0,0,0,1.218,280.220,499.244,0.949
2023-10-17 15:00,2023-10-17 16:00,13.234,0,0,0,1.219,160.627,344.293,0.966
2023-10-17 16:00,2023-10-17 17:00,12.173,0,0,0,1.220,53.110,154.288,0.971
2023-10-17 17:00,2023-10-17 18:00,11.029,0,0,0,1.223,1.200,6.102,0.975
2023-10-17 18:00,2023-10-17 19:00,10.663,0,0,0,1.224,0,0,0.979
2023-10-17 19:00,2023-10-17 20:00,10.714,0,0,0,1.223,0,0,0.980
2023-10-17 20:00,2023-10-17 21:00,10.785,0,0,0,1.222,0,0,0.981
2023-10-17 21:00,2023-10-17 22:00,10.737,0,0,0,1.222,0,0,0.980
2023-10-17 22:00,2023-10-17 23:00,10.510,0,0,0,1.222,0,0,0.971
2023-10-17 23:00,2023-10-18 00:00,10.223,0,0,0,1.222,0,0,0.964
2023-10-18 00:00,2023-10-18 01:00,9.982,0,0,0,1.222,0,0,0.955
2023-10-18 01:00,2023-10-18 02:00,9.836,0.001,0,0,1.222,0,0,0.954
2023-10-18 02:00,2023-10-18 03:00,9.746,0.001,0,0,1.222,0,0,0.956
2023-10-18 03:00,2023-10-18 04:00,9.679,0.002,0,0,1.221,0,0,0.957
2023-10-18 04:00,2023-10-18 05:00,9.739,0.003,0,0,1.219,0,0,0.958
2023-10-18 05:00,2023-10-18 06:00,9.805,0.006,0,0,1.217,0,0,0.966
2023-10-18 06:00,2023-10-18 07:00,9.916,0.008,0,0,1.215,0.530,4.140,0.981
2023-10-18 07:00,2023-10-18 08:00,10.402,0.007,0,0,1.213,29.337,145.042,0.983
2023-10-18 08:00,2023-10-18 09:00,11.454,0.007,0,0,1.209,90.441,335.072,0.980
2023-10-18 09:00,2023-10-18 10:00,12.694,0.022,0,0,1.203,143.322,490.414,0.979
2023-10-18 10:00,2023-10-18 11:00,13.524,0.063,0,0,1.199,164.731,600.271,0.981
2023-10-18 11:00,2023-10-18 12:00,13.746,0.155,0,0,1.196,140.268,657.414,0.983
2023-10-18 12:00,2023-10-18 13:00,13.679,0.340,0,0,1.194,116.665,657.876,0.984
2023-10-18 13:00,2023-10-18 14:00,13.645,0.546,0,0,1.191,97.607,601.516,0.985
2023-10-18 14:00,2023-10-18 15:00,13.609,0.948,0,0,1.188,69.830,492.083,0.986
2023-10-18 15:00,2023-10-18 16:00,13.699,1.594,0,0,1.184,45.416,337.204,0.984
2023-10-18 16:00,2023-10-18 17:00,14.027,2.456,0,0,1.179,15.832,147.243,0.987
2023-10-18 17:00,2023-10-18 18:00,14.597,2.444,0,0,1.174,0.226,4.578,0.989
2023-10-18 18:00,2023-10-18 19:00,15.447,1.302,0,0,1.167,0,0,0.985
2023-10-18 19:00,2023-10-18 20:00,16.198,0.529,0,0,1.163,0,0,0.962
2023-10-18 20:00,2023-10-18 21:00,16.136,0.259,0,0,1.164,0,0,0.772
2023-10-18 21:00,2023-10-18 22:00,15.545,0.106,0,0,1.169,0,0,0.621
2023-10-18 22:00,2023-10-18 23:00,14.890,0.038,0,0,1.173,0,0,0.760
2023-10-18 23:00,2023-10-19 00:00,14.398,0.016,0,0,1.176,0,0,0.817
2023-10-19 00:00,2023-10-19 01:00,13.974,0.010,0,0,1.179,0,0,0.534
2023-10-19 01:00,2023-10-19 02:00,13.730,0.022,0,0,1.180,0,0,0.299
2023-10-19 02:00,2023-10-19 03:00,13.988,0.072,0,0,1.178,0,0,0.449
2023-10-19 03:00,2023-10-19 04:00,14.768,0.131,0,0,1.173,0,0,0.632
2023-10-19 04:00,2023-10-19 05:00,15.379,0.153,0,0,1.170,0,0,0.554
2023-10-19 05:00,2023-10-19 06:00,15.437,0.141,0,0,1.170,0,0,0.546
2023-10-19 06:00,2023-10-19 07:00,15.234,0.096,0,0,1.171,0.421,2.911,0.825
2023-10-19 07:00,2023-10-19 08:00,15.287,0.060,0,0,1.171,38.443,138.043,0.963
2023-10-19 08:00,2023-10-19 09:00,15.750,0.064,0,0,1.170,100.395,327.947,0.984
2023-10-19 09:00,2023-10-19 10:00,16.158,0.074,0,0,1.169,121.880,483.164,0.894
2023-10-19 10:00,2023-10-19 11:00,16.888,0.070,0,0,1.167,226.454,593.022,0.760
2023-10-19 11:00,2023-10-19 12:00,17.945,0.051,0,0,1.164,333.976,650.164,0.841
2023-10-19 12:00,2023-10-19 13:00,18.606,0.053,0,0,1.161,329.778,650.626,0.929
2023-10-19 13:00,2023-10-19 14:00,18.533,0.100,0,0,1.160,258.840,594.266,0.781
2023-10-19 14:00,2023-10-19 15:00,18.219,0.162,0,0,1.160,205.666,484.869,0.752
2023-10-19 15:00,2023-10-19 16:00,17.400,0.303,0,0,1.161,93.331,330.079,0.867
2023-10-19 16:00,2023-10-19 17:00,16.250,0.470,0,0,1.164,23.707,140.288,0.922
2023-10-19 17:00,2023-10-19 18:00,15.489,0.568,0,0,1.166,0.165,3.276,0.940
2023-10-19 18:00,2023-10-19 19:00,15.151,0.992,0,0,1.167,0,0,0.919
2023-10-19 19:00,2023-10-19 20:00,14.944,1.522,0,0,1.168,0,0,0.921
2023-10-19 20:00,2023-10-19 21:00,14.736,1.396,0,0,1.169,0,0,0.945
2023-10-19 21:00,2023-10-19 22:00,14.316,1.151,0,0,1.170,0,0,0.888
2023-10-19 22:00,2023-10-19 23:00,13.686,1.095,0,0,1.170,0,0,0.945
2023-10-19 23:00,2023-10-20 00:00,13.629,0.876,0,0,1.170,0,0,0.972
2023-10-20 00:00,2023-10-20 01:00,13.669,1.478,0,0,1.169,0,0,0.977
2023-10-20 01:00,2023-10-20 02:00,13.662,2.507,0,0,1.168,0,0,0.979
2023-10-20 02:00,2023-10-20 03:00,13.695,2.929,0,0,1.166,0,0,0.943
2023-10-20 03:00,2023-10-20 04:00,13.751,2.182,0,0,1.165,0,0,0.928
2023-10-20 04:00,2023-10-20 05:00,13.921,1.325,0,0,1.164,0,0,0.969
2023-10-20 05:00,2023-10-20 06:00,13.463,0.423,0,0,1.164,0,0,0.966
2023-10-20 06:00,2023-10-20 07:00,13.161,0.146,0,0,1.166,0.088,1.898,0.972
2023-10-20 07:00,2023-10-20 08:00,13.151,0.168,0,0,1.168,14.283,131.096,0.967
2023-10-20 08:00,2023-10-20 09:00,13.503,0.187,0,0,1.170,54.171,320.947,0.977
2023-10-20 09:00,2023-10-20 10:00,13.963,0.233,0,0,1.169,108.251,476.039,0.985
2023-10-20 10:00,2023-10-20 11:00,14.506,0.239,0,0,1.167,136.368,585.950,0.979
2023-10-20 11:00,2023-10-20 12:00,14.928,0.192,0,0,1.165,144.358,642.914,0.977
2023-10-20 12:00,2023-10-20 13:00,15.301,0.205,0,0,1.163,145.856,643.376,0.974
2023-10-20 13:00,2023-10-20 14:00,15.572,0.163,0,0,1.162,130.041,587.016,0.963
2023-10-20 14:00,2023-10-20 15:00,15.746,0.188,0,0,1.161,132.844,477.744,0.879
2023-10-20 15:00,2023-10-20 16:00,15.494,0.209,0,0,1.160,96.013,322.954,0.703
2023-10-20 16:00,2023-10-20 17:00,14.398,0.184,0,0,1.161,36.422,133.288,0.647
2023-10-20 17:00,2023-10-20 18:00,13.093,0.108,0,0,1.164,0.354,2.196,0.633
2023-10-20 18:00,2023-10-20 19:00,12.760,0.041,0,0,1.168,0,0,0.537
2023-10-20 19:00,2023-10-20 20:00,12.079,0.045,0,0,1.171,0,0,0.362
2023-10-20 20:00,2023-10-20 21:00,11.636,0.068,0,0,1.173,0,0,0.465
2023-10-20 21:00,2023-10-20 22:00,11.439,0.110,0,0,1.173,0,0,0.556
2023-10-20 22:00,2023-10-20 23:00,11.437,0.123,0,0,1.173,0,0,0.605
2023-10-20 23:00,2023-10-21 00:00,11.511,0.129,0,0,1.173,0,0,0.609
2023-10-21 00:00,2023-10-21 01:00,11.689,0.167,0,0,1.173,0,0,0.602
2023-10-21 01:00,2023-10-21 02:00,11.811,0.218,0,0,1.173,0,0,0.595
2023-10-21 02:00,2023-10-21 03:00,12.014,0.227,0,0,1.174,0,0,0.638
2023-10-21 03:00,2023-10-21 04:00,12.211,0.226,0,0,1.175,0,0,0.673
2023-10-21 04:00,2023-10-21 05:00,12.382,0.262,0,0,1.175,0,0,0.734
2023-10-21 05:00,2023-10-21 06:00,12.543,0.276,0,0,1.175,0,0,0.818
2023-10-21 06:00,2023-10-21 07:00,12.701,0.302,0,0,1.175,0.064,1.110,0.870
2023-10-21 07:00,2023-10-21 08:00,12.972,0.309,0,0,1.176,15.117,124.159,0.868
2023-10-21 08:00,2023-10-21 09:00,13.611,0.336,0,0,1.175,52.189,313.912,0.842
2023-10-21 09:00,2023-10-21 10:00,14.200,0.443,0,0,1.174,98.278,468.914,0.822
2023-10-21 10:00,2023-10-21 11:00,14.667,0.482,0,0,1.174,135.095,578.771,0.787
2023-10-21 11:00,2023-10-21 12:00,15.088,0.448,0,0,1.173,194.351,635.664,0.804
2023-10-21 12:00,2023-10-21 13:00,15.119,0.427,0,0,1.174,155.957,636.126,0.846
2023-10-21 13:00,2023-10-21 14:00,14.873,0.331,0,0,1.175,130.071,579.766,0.944
2023-10-21 14:00,2023-10-21 15:00,14.371,0.276,0,0,1.178,109.903,470.619,0.974
2023-10-21 15:00,2023-10-21 16:00,13.485,0.280,0,0,1.183,61.151,315.954,0.971
2023-10-21 16:00,2023-10-21 17:00,12.211,0.221,0,0,1.189,17.471,126.373,0.970
2023-10-21 17:00,2023-10-21 18:00,11.149,0.170,0,0,1.196,0.087,1.349,0.916
2023-10-21 18:00,2023-10-21 19:00,10.360,0.522,0,0,1.201,0,0,0.890
2023-10-21 19:00,2023-10-21 20:00,9.794,0.318,0,0,1.205,0,0,0.913
2023-10-21 20:00,2023-10-21 21:00,9.295,0.156,0,0,1.208,0,0,0.936
2023-10-21 21:00,2023-10-21 22:00,8.656,0.035,0,0,1.211,0,0,0.950
2023-10-21 22:00,2023-10-21 23:00,7.804,0.022,0,0,1.216,0,0,0.947
2023-10-21 23:00,2023-10-22 00:00,7.221,0.025,0,0,1.220,0,0,0.952
2023-10-22 00:00,2023-10-22 01:00,6.931,0.023,0,0,1.223,0,0,0.959
2023-10-22 01:00,2023-10-22 02:00,6.870,0.019,0,0,1.227,0,0,0.970
2023-10-22 02:00,2023-10-22 03:00,6.837,0.018,0,0,1.229,0,0,0.981
2023-10-22 03:00,2023-10-22 04:00,6.927,0.018,0,0,1.231,0,0,0.983
2023-10-22 04:00,2023-10-22 05:00,6.875,0.017,0,0,1.232,0,0,0.980
2023-10-22 05:00,2023-10-22 06:00,6.770,0.021,0,0,1.233,0,0,0.983
2023-10-22 06:00,2023-10-22 07:00,6.657,0.025,0,0,1.235,0.074,0.559,0.973
2023-10-22 07:00,2023-10-22 08:00,6.858,0.023,0,0,1.236,28.212,117.253,0.915
2023-10-22 08:00,2023-10-22 09:00,7.769,0.017,0,0,1.234,113.088,306.823,0.642
2023-10-22 09:00,2023-10-22 10:00,9.696,0.009,0,0,1.227,270.444,461.789,0.126
2023-10-22 10:00,2023-10-22 11:00,12.471,0.008,0,0,1.216,395.277,571.522,0.037
2023-10-22 11:00,2023-10-22 12:00,14.161,0.042,0,0,1.210,434.977,628.664,0.054
2023-10-22 12:00,2023-10-22 13:00,14.984,0.085,0,0,1.207,427.749,628.876,0.083
2023-10-22 13:00,2023-10-22 14:00,15.250,0.137,0,0,1.205,357.967,572.695,0.223
2023-10-22 14:00,2023-10-22 15:00,15.145,0.115,0,0,1.204,266.736,463.494,0.398
2023-10-22 15:00,2023-10-22 16:00,14.517,0.072,0,0,1.204,155.704,308.954,0.312
2023-10-22 16:00,2023-10-22 17:00,12.334,0.029,0,0,1.207,50.769,119.507,0.128
2023-10-22 17:00,2023-10-22 18:00,10.111,0.007,0,0,1.210,0.146,0.727,0.093
2023-10-22 18:00,2023-10-22 19:00,9.297,0.001,0,0,1.213,0,0,0.029
2023-10-22 19:00,2023-10-22 20:00,8.645,0.001,0,0,1.216,0,0,0.034
2023-10-22 20:00,2023-10-22 21:00,8.266,0.001,0,0,1.218,0,0,0.032
2023-10-22 21:00,2023-10-22 22:00,8.099,0.002,0,0,1.219,0,0,0.031
2023-10-22 22:00,2023-10-22 23:00,7.830,0.003,0,0,1.220,0,0,0.096
2023-10-22 23:00,2023-10-23 00:00,7.435,0.004,0,0,1.221,0,0,0.200
2023-10-23 00:00,2023-10-23 01:00,7.171,0.003,0,0,1.222,0,0,0.270
2023-10-23 01:00,2023-10-23 02:00,7.092,0.004,0,0,1.221,0,0,0.629
2023-10-23 02:00,2023-10-23 03:00,7.371,0.005,0,0,1.221,0,0,0.928
2023-10-23 03:00,2023-10-23 04:00,7.911,0.006,0,0,1.220,0,0,0.916
2023-10-23 04:00,2023-10-23 05:00,8.287,0.006,0,0,1.220,0,0,0.933
2023-10-23 05:00,2023-10-23 06:00,8.629,0.007,0,0,1.219,0,0,0.940
2023-10-23 06:00,2023-10-23 07:00,8.893,0.008,0,0,1.219,0.036,0.214,0.941
2023-10-23 07:00,2023-10-23 08:00,9.861,0.007,0,0,1.219,29.879,110.418,0.936
2023-10-23 08:00,2023-10-23 09:00,11.352,0.006,0,0,1.219,84.961,299.912,0.947
2023-10-23 09:00,2023-10-23 10:00,12.304,0.003,0,0,1.216,141.150,454.789,0.977
2023-10-23 10:00,2023-10-23 11:00,13.098,0.001,0,0,1.213,160.724,564.450,0.989
2023-10-23 11:00,2023-10-23 12:00,13.505,0.001,0,0,1.210,144.507,621.414,0.986
2023-10-23 12:00,2023-10-23 13:00,13.551,0.001,0,0,1.209,126.540,621.805,0.986
2023-10-23 13:00,2023-10-23 14:00,13.440,0.002,0,0,1.209,108.632,565.516,0.987
2023-10-23 14:00,2023-10-23 15:00,13.057,0.004,0,0,1.209,77.646,456.459,0.987
2023-10-23 15:00,2023-10-23 16:00,12.401,0.011,0,0,1.210,42.733,301.954,0.987
2023-10-23 16:00,2023-10-23 17:00,11.539,0.028,0,0,1.211,12.158,112.655,0.989
2023-10-23 17:00,2023-10-23 18:00,10.884,0.038,0,0,1.213,0.019,0.314,0.992
2023-10-23 18:00,2023-10-23 19:00,10.566,0.064,0,0,1.215,0,0,0.981
2023-10-23 19:00,2023-10-23 20:00,10.028,0.058,0,0,1.216,0,0,0.935
2023-10-23 20:00,2023-10-23 21:00,9.520,0.058,0,0,1.216,0,0,0.970
2023-10-23 21:00,2023-10-23 22:00,9.253,0.037,0,0,1.217,0,0,0.973
2023-10-23 22:00,2023-10-23 23:00,8.815,0.023,0,0,1.217,0,0,0.763
2023-10-23 23:00,2023-10-24 00:00,8.349,0.027,0,0,1.217,0,0,0.593
2023-10-24 00:00,2023-10-24 01:00,7.939,0.072,0,0,1.217,0,0,0.576
2023-10-24 01:00,2023-10-24 02:00,8.013,0.202,0,0,1.216,0,0,0.823
2023-10-24 02:00,2023-10-24 03:00,8.450,0.418,0,0,1.216,0,0,0.946
2023-10-24 03:00,2023-10-24 04:00,8.871,0.424,0,0,1.215,0,0,0.947
2023-10-24 04:00,2023-10-24 05:00,9.073,0.384,0,0,1.215,0,0,0.849
2023-10-24 05:00,2023-10-24 06:00,9.175,0.369,0,0,1.215,0,0,0.894
2023-10-24 06:00,2023-10-24 07:00,9.028,0.301,0,0,1.215,0.002,0.044,0.966
2023-10-24 07:00,2023-10-24 08:00,8.880,0.161,0,0,1.216,12.478,103.632,0.967
2023-10-24 08:00,2023-10-24 09:00,9.614,0.087,0,0,1.216,47.000,292.948,0.962
2023-10-24 09:00,2023-10-24 10:00,10.557,0.055,0,0,1.216,111.259,447.700,0.818
2023-10-24 10:00,2023-10-24 11:00,11.765,0.097,0,0,1.212,239.168,557.272,0.531
2023-10-24 11:00,2023-10-24 12:00,13.052,0.113,0,0,1.207,334.702,614.164,0.377
2023-10-24 12:00,2023-10-24 13:00,14.042,0.110,0,0,1.203,385.611,614.626,0.101
2023-10-24 13:00,2023-10-24 14:00,14.544,0.105,0,0,1.201,358.975,558.445,0.109
2023-10-24 14:00,2023-10-24 15:00,14.467,0.079,0,0,1.199,266.049,449.459,0.160
2023-10-24 15:00,2023-10-24 16:00,13.742,0.070,0,0,1.199,148.624,295.079,0.235
2023-10-24 16:00,2023-10-24 17:00,11.419,0.047,0,0,1.201,40.208,105.874,0.433
2023-10-24 17:00,2023-10-24 18:00,9.963,0.038,0,0,1.203,0.012,0.099,0.495
2023-10-24 18:00,2023-10-24 19:00,9.932,0.013,0,0,1.204,0,0,0.604
2023-10-24 19:00,2023-10-24 20:00,10.010,0.024,0,0,1.205,0,0,0.800
2023-10-24 20:00,2023-10-24 21:00,9.850,0.058,0,0,1.206,0,0,0.847
2023-10-24 21:00,2023-10-24 22:00,9.563,0.087,0,0,1.207,0,0,0.833
2023-10-24 22:00,2023-10-24 23:00,9.129,0.146,0,0,1.207,0,0,0.840
2023-10-24 23:00,2023-10-25 00:00,8.756,0.162,0,0,1.208,0,0,0.810
2023-10-25 00:00,2023-10-25 01:00,8.489,0.156,0,0,1.209,0,0,0.732
2023-10-25 01:00,2023-10-25 02:00,8.450,0.232,0,0,1.209,0,0,0.648
