# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.499, -0.178 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.49904329102422", "lon": "-0.17807716542054033", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "40", "azim": "176", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-05-06 13:00,2015-05-06 14:00,0.275,0.070,0.244,12.180,0
2015-05-06 14:00,2015-05-06 15:00,0.382,0.177,0.259,12.628,0
2015-05-06 15:00,2015-05-06 16:00,0.361,0.147,0.265,12.712,0
2015-05-06 16:00,2015-05-06 17:00,0.259,0.107,0.190,12.521,0
2015-05-06 17:00,2015-05-06 18:00,0.101,0.010,0.115,11.975,0
2015-05-06 18:00,2015-05-06 19:00,0.035,0,0.052,11.088,0
2015-05-06 19:00,2015-05-06 20:00,0,0,0.006,10.020,0
2015-05-06 20:00,2015-05-06 21:00,0,0,0,9.313,0
2015-05-06 21:00,2015-05-06 22:00,0,0,0,8.907,0
2015-05-06 22:00,2015-05-06 23:00,0,0,0,8.725,0
2015-05-06 23:00,2015-05-07 00:00,0,0,0,8.588,0
2015-05-07 00:00,2015-05-07 01:00,0,0,0,8.309,0
2015-05-07 01:00,2015-05-07 02:00,0,0,0,8.018,0
2015-05-07 02:00,2015-05-07 03:00,0,0,0,7.751,0
2015-05-07 03:00,2015-05-07 04:00,0,0,0,7.445,0
2015-05-07 04:00,2015-05-07 05:00,0,0,0,7.190,0
2015-05-07 05:00,2015-05-07 06:00,0.018,0,0.031,7.639,0
2015-05-07 06:00,2015-05-07 07:00,0.140,0.091,0.073,8.661,0
2015-05-07 07:00,2015-05-07 08:00,0.204,0.075,0.159,10.155,0
2015-05-07 08:00,2015-05-07 09:00,0.222,0.035,0.220,11.660,0
2015-05-07 09:00,2015-05-07 10:00,0.464,0.255,0.280,13.053,0
2015-05-07 10:00,2015-05-07 11:00,0.422,0.175,0.312,13.929,0
2015-05-07 11:00,2015-05-07 12:00,0.421,0.141,0.345,14.553,0
2015-05-07 12:00,2015-05-07 13:00,0.470,0.189,0.359,14.979,0
2015-05-07 13:00,2015-05-07 14:00,0.319,0.066,0.303,15.173,0
2015-05-07 14:00,2015-05-07 15:00,0.220,0.045,0.212,15.147,0
2015-05-07 15:00,2015-05-07 16:00,0.304,0.090,0.261,14.729,0
2015-05-07 16:00,2015-05-07 17:00,0.260,0.075,0.225,14.045,0
2015-05-07 17:00,2015-05-07 18:00,0.121,0.009,0.138,12.946,0
2015-05-07 18:00,2015-05-07 19:00,0.025,0,0.041,11.401,0
2015-05-07 19:00,2015-05-07 20:00,0.001,0,0.007,9.985,0
2015-05-07 20:00,2015-05-07 21:00,0,0,0,9.351,0
2015-05-07 21:00,2015-05-07 22:00,0,0,0,8.823,0
2015-05-07 22:00,2015-05-07 23:00,0,0,0,8.277,0
2015-05-07 23:00,2015-05-08 00:00,0,0,0,7.695,0
2015-05-08 00:00,2015-05-08 01:00,0,0,0,7.160,0
2015-05-08 01:00,2015-05-08 02:00,0,0,0,6.716,0
2015-05-08 02:00,2015-05-08 03:00,0,0,0,6.465,0
2015-05-08 03:00,2015-05-08 04:00,0,0,0,6.156,0
2015-05-08 04:00,2015-05-08 05:00,0,0,0,5.878,0
2015-05-08 05:00,2015-05-08 06:00,0.006,-0,0.017,6.883,0
2015-05-08 06:00,2015-05-08 07:00,0.028,0,0.044,8.729,0
2015-05-08 07:00,2015-05-08 08:00,0.107,0.005,0.126,11.324,0
2015-05-08 08:00,2015-05-08 09:00,0.291,0.107,0.226,13.012,0
2015-05-08 09:00,2015-05-08 10:00,0.222,0.015,0.243,14.142,0
2015-05-08 10:00,2015-05-08 11:00,0.291,0.027,0.309,15.169,0
2015-05-08 11:00,2015-05-08 12:00,0.399,0.096,0.368,15.964,0
2015-05-08 12:00,2015-05-08 13:00,0.369,0.069,0.360,16.254,0
2015-05-08 13:00,2015-05-08 14:00,0.201,0.006,0.230,16.077,0
2015-05-08 14:00,2015-05-08 15:00,0.129,0,0.158,15.685,0
2015-05-08 15:00,2015-05-08 16:00,0.127,0.001,0.154,15.042,0
2015-05-08 16:00,2015-05-08 17:00,0.052,0,0.073,14.498,0
2015-05-08 17:00,2015-05-08 18:00,0.092,0.006,0.110,14.006,0
2015-05-08 18:00,2015-05-08 19:00,0.033,0,0.051,12.845,0
2015-05-08 19:00,2015-05-08 20:00,0.002,0,0.009,11.954,0
2015-05-08 20:00,2015-05-08 21:00,0,0,0,11.724,0
2015-05-08 21:00,2015-05-08 22:00,0,0,0,11.701,0
2015-05-08 22:00,2015-05-08 23:00,0,0,0,11.685,0
2015-05-08 23:00,2015-05-09 00:00,0,0,0,11.373,0
2015-05-09 00:00,2015-05-09 01:00,0,0,0,11.080,0
2015-05-09 01:00,2015-05-09 02:00,0,0,0,10.988,0
2015-05-09 02:00,2015-05-09 03:00,0,0,0,10.716,0
2015-05-09 03:00,2015-05-09 04:00,0,0,0,10.110,0
2015-05-09 04:00,2015-05-09 05:00,0,0,0,9.530,0
2015-05-09 05:00,2015-05-09 06:00,0.009,0,0.021,9.546,0
2015-05-09 06:00,2015-05-09 07:00,0.108,0.042,0.090,10.163,0
2015-05-09 07:00,2015-05-09 08:00,0.129,0.010,0.145,11.406,0
2015-05-09 08:00,2015-05-09 09:00,0.265,0.064,0.240,12.978,0
2015-05-09 09:00,2015-05-09 10:00,0.164,0.014,0.180,14.122,0
2015-05-09 10:00,2015-05-09 11:00,0.333,0.089,0.295,14.805,0
2015-05-09 11:00,2015-05-09 12:00,0.287,0.045,0.288,15.303,0
2015-05-09 12:00,2015-05-09 13:00,0.288,0.051,0.283,15.708,0
2015-05-09 13:00,2015-05-09 14:00,0.502,0.248,0.343,15.958,0
2015-05-09 14:00,2015-05-09 15:00,0.583,0.444,0.254,16.005,0
2015-05-09 15:00,2015-05-09 16:00,0.516,0.434,0.174,15.683,0
2015-05-09 16:00,2015-05-09 17:00,0.341,0.227,0.166,15.222,0
2015-05-09 17:00,2015-05-09 18:00,0.151,0.041,0.140,14.436,0
2015-05-09 18:00,2015-05-09 19:00,0.041,0,0.060,13.109,0
2015-05-09 19:00,2015-05-09 20:00,0.006,0,0.016,10.996,0
2015-05-09 20:00,2015-05-09 21:00,0,0,0,9.635,0
2015-05-09 21:00,2015-05-09 22:00,0,0,0,9.038,0
2015-05-09 22:00,2015-05-09 23:00,0,0,0,8.480,0
2015-05-09 23:00,2015-05-10 00:00,0,0,0,7.874,0
2015-05-10 00:00,2015-05-10 01:00,0,0,0,7.276,0
2015-05-10 01:00,2015-05-10 02:00,0,0,0,6.691,0
2015-05-10 02:00,2015-05-10 03:00,0,0,0,6.337,0
2015-05-10 03:00,2015-05-10 04:00,0,0,0,6.467,0
2015-05-10 04:00,2015-05-10 05:00,0,0,0,6.864,0
2015-05-10 05:00,2015-05-10 06:00,0.006,0,0.015,8.961,0
2015-05-10 06:00,2015-05-10 07:00,0.082,0.008,0.096,10.506,0
2015-05-10 07:00,2015-05-10 08:00,0.180,0.038,0.172,11.869,0
2015-05-10 08:00,2015-05-10 09:00,0.376,0.206,0.224,12.990,0
2015-05-10 09:00,2015-05-10 10:00,0.548,0.411,0.234,14.221,0
2015-05-10 10:00,2015-05-10 11:00,0.619,0.469,0.275,15.630,0
2015-05-10 11:00,2015-05-10 12:00,0.715,0.640,0.247,16.835,0
2015-05-10 12:00,2015-05-10 13:00,0.756,0.741,0.209,17.442,0
2015-05-10 13:00,2015-05-10 14:00,0.659,0.542,0.267,17.477,0
2015-05-10 14:00,2015-05-10 15:00,0.495,0.271,0.316,17.294,0
2015-05-10 15:00,2015-05-10 16:00,0.470,0.327,0.226,16.898,0
2015-05-10 16:00,2015-05-10 17:00,0.328,0.195,0.185,16.309,0
2015-05-10 17:00,2015-05-10 18:00,0.155,0.030,0.155,15.487,0
2015-05-10 18:00,2015-05-10 19:00,0.057,0,0.078,14.025,0
2015-05-10 19:00,2015-05-10 20:00,0.038,0,0.055,11.514,1
2015-05-10 20:00,2015-05-10 21:00,0,0,0,10.549,1
2015-05-10 21:00,2015-05-10 22:00,0,0,0,10.308,0
2015-05-10 22:00,2015-05-10 23:00,0,0,0,10.031,0
2015-05-10 23:00,2015-05-11 00:00,0,0,0,10.100,0
2015-05-11 00:00,2015-05-11 01:00,0,0,0,10.262,0
2015-05-11 01:00,2015-05-11 02:00,0,0,0,10.571,0
2015-05-11 02:00,2015-05-11 03:00,0,0,0,10.739,0
2015-05-11 03:00,2015-05-11 04:00,0,0,0,10.791,0
2015-05-11 04:00,2015-05-11 05:00,0,0,0.002,10.807,0
2015-05-11 05:00,2015-05-11 06:00,0.010,0,0.022,11.271,0
2015-05-11 06:00,2015-05-11 07:00,0.069,0.004,0.086,11.933,0
2015-05-11 07:00,2015-05-11 08:00,0.169,0.027,0.172,13.304,0
2015-05-11 08:00,2015-05-11 09:00,0.330,0.140,0.241,15.211,0
2015-05-11 09:00,2015-05-11 10:00,0.506,0.337,0.263,17.040,0
2015-05-11 10:00,2015-05-11 11:00,0.613,0.475,0.273,18.546,0
2015-05-11 11:00,2015-05-11 12:00,0.652,0.510,0.297,19.403,0
2015-05-11 12:00,2015-05-11 13:00,0.568,0.333,0.357,19.471,0
2015-05-11 13:00,2015-05-11 14:00,0.487,0.212,0.371,19.189,0
2015-05-11 14:00,2015-05-11 15:00,0.475,0.242,0.323,18.899,0
2015-05-11 15:00,2015-05-11 16:00,0.384,0.167,0.285,18.551,0
2015-05-11 16:00,2015-05-11 17:00,0.301,0.147,0.205,18.019,0
2015-05-11 17:00,2015-05-11 18:00,0.167,0.052,0.148,16.999,0
2015-05-11 18:00,2015-05-11 19:00,0.051,0,0.071,15.407,0
2015-05-11 19:00,2015-05-11 20:00,0.002,0,0.010,13.580,0
2015-05-11 20:00,2015-05-11 21:00,0,0,0,12.465,0
2015-05-11 21:00,2015-05-11 22:00,0,0,0,11.824,0
2015-05-11 22:00,2015-05-11 23:00,0,0,0,11.275,0
2015-05-11 23:00,2015-05-12 00:00,0,0,0,10.721,0
2015-05-12 00:00,2015-05-12 01:00,0,0,0,10.269,0
2015-05-12 01:00,2015-05-12 02:00,0,0,0,9.837,0
2015-05-12 02:00,2015-05-12 03:00,0,0,0,9.315,0
2015-05-12 03:00,2015-05-12 04:00,0,0,0,8.985,0
2015-05-12 04:00,2015-05-12 05:00,0,-0,0.001,9.014,0
2015-05-12 05:00,2015-05-12 06:00,0.013,0,0.025,9.757,0
2015-05-12 06:00,2015-05-12 07:00,0.052,0.002,0.070,10.673,0
2015-05-12 07:00,2015-05-12 08:00,0.063,0,0.084,11.320,0
2015-05-12 08:00,2015-05-12 09:00,0.094,0,0.117,11.411,0
2015-05-12 09:00,2015-05-12 10:00,0.426,0.247,0.238,11.549,0
2015-05-12 10:00,2015-05-12 11:00,0.695,0.620,0.217,12.877,0
2015-05-12 11:00,2015-05-12 12:00,0.651,0.474,0.308,14.226,0
2015-05-12 12:00,2015-05-12 13:00,0.538,0.265,0.369,15.000,0
2015-05-12 13:00,2015-05-12 14:00,0.518,0.255,0.355,15.559,0
2015-05-12 14:00,2015-05-12 15:00,0.520,0.320,0.295,15.838,0
2015-05-12 15:00,2015-05-12 16:00,0.467,0.352,0.195,15.776,0
2015-05-12 16:00,2015-05-12 17:00,0.363,0.280,0.139,15.338,0
2015-05-12 17:00,2015-05-12 18:00,0.172,0.084,0.119,14.465,0
2015-05-12 18:00,2015-05-12 19:00,0.062,0,0.082,12.836,0
2015-05-12 19:00,2015-05-12 20:00,0.011,0,0.023,9.883,0
2015-05-12 20:00,2015-05-12 21:00,0,0,0,8.521,0
2015-05-12 21:00,2015-05-12 22:00,0,0,0,7.845,0
2015-05-12 22:00,2015-05-12 23:00,0,0,0,6.958,0
2015-05-12 23:00,2015-05-13 00:00,0,0,0,6.017,0
2015-05-13 00:00,2015-05-13 01:00,0,0,0,5.217,0
2015-05-13 01:00,2015-05-13 02:00,0,0,0,4.504,0
2015-05-13 02:00,2015-05-13 03:00,0,0,0,3.941,0
2015-05-13 03:00,2015-05-13 04:00,0,0,0,3.557,0
2015-05-13 04:00,2015-05-13 05:00,0,0,0.004,3.668,0
2015-05-13 05:00,2015-05-13 06:00,0.021,0,0.035,5.857,0
2015-05-13 06:00,2015-05-13 07:00,0.164,0.131,0.058,7.655,0
2015-05-13 07:00,2015-05-13 08:00,0.352,0.313,0.085,11.119,0
2015-05-13 08:00,2015-05-13 09:00,0.534,0.532,0.092,13.306,0
2015-05-13 09:00,2015-05-13 10:00,0.664,0.685,0.117,14.594,0
2015-05-13 10:00,2015-05-13 11:00,0.762,0.825,0.125,15.757,0
2015-05-13 11:00,2015-05-13 12:00,0.793,0.848,0.155,16.683,0
2015-05-13 12:00,2015-05-13 13:00,0.809,0.895,0.138,17.359,0
2015-05-13 13:00,2015-05-13 14:00,0.778,0.867,0.120,17.795,0
2015-05-13 14:00,2015-05-13 15:00,0.677,0.697,0.138,17.907,0
2015-05-13 15:00,2015-05-13 16:00,0.519,0.447,0.171,17.696,0
2015-05-13 16:00,2015-05-13 17:00,0.321,0.173,0.201,17.176,0
2015-05-13 17:00,2015-05-13 18:00,0.163,0.034,0.160,16.213,0
2015-05-13 18:00,2015-05-13 19:00,0.066,0,0.088,14.461,0
2015-05-13 19:00,2015-05-13 20:00,0.006,0,0.016,11.716,0
2015-05-13 20:00,2015-05-13 21:00,0,0,0,10.126,0
2015-05-13 21:00,2015-05-13 22:00,0,0,0,8.966,0
2015-05-13 22:00,2015-05-13 23:00,0,0,0,8.001,0
2015-05-13 23:00,2015-05-14 00:00,0,0,0,7.377,0
2015-05-14 00:00,2015-05-14 01:00,0,0,0,6.945,0
2015-05-14 01:00,2015-05-14 02:00,0,0,0,6.620,0
2015-05-14 02:00,2015-05-14 03:00,0,0,0,6.253,0
2015-05-14 03:00,2015-05-14 04:00,0,0,0,5.987,0
2015-05-14 04:00,2015-05-14 05:00,0,0,0.003,5.986,0
2015-05-14 05:00,2015-05-14 06:00,0.005,0,0.014,7.511,0
2015-05-14 06:00,2015-05-14 07:00,0.024,0,0.039,9.074,0
2015-05-14 07:00,2015-05-14 08:00,0.033,0,0.050,9.996,0
2015-05-14 08:00,2015-05-14 09:00,0.044,0,0.062,10.402,0
2015-05-14 09:00,2015-05-14 10:00,0.053,0,0.073,10.542,0
2015-05-14 10:00,2015-05-14 11:00,0.062,0,0.083,10.552,0
2015-05-14 11:00,2015-05-14 12:00,0.101,0,0.124,10.415,0
2015-05-14 12:00,2015-05-14 13:00,0.089,0,0.111,10.238,0
2015-05-14 13:00,2015-05-14 14:00,0.065,0,0.085,10.103,0
2015-05-14 14:00,2015-05-14 15:00,0.063,0,0.083,10.028,0
2015-05-14 15:00,2015-05-14 16:00,0.046,0,0.064,9.895,0
2015-05-14 16:00,2015-05-14 17:00,0.036,0,0.053,9.624,0
2015-05-14 17:00,2015-05-14 18:00,0.022,0,0.037,9.176,0
2015-05-14 18:00,2015-05-14 19:00,0.006,-0,0.016,8.619,0
2015-05-14 19:00,2015-05-14 20:00,0,-0,0.004,8.145,0
2015-05-14 20:00,2015-05-14 21:00,0,0,0,7.825,0
2015-05-14 21:00,2015-05-14 22:00,0,0,0,7.667,0
2015-05-14 22:00,2015-05-14 23:00,0,0,0,7.527,0
2015-05-14 23:00,2015-05-15 00:00,0,0,0,7.326,0
2015-05-15 00:00,2015-05-15 01:00,0,0,0,7.072,0
2015-05-15 01:00,2015-05-15 02:00,0,0,0,6.767,0
2015-05-15 02:00,2015-05-15 03:00,0,0,0,6.468,0
2015-05-15 03:00,2015-05-15 04:00,0,0,0,6.083,0
2015-05-15 04:00,2015-05-15 05:00,0,-0,0.001,5.604,0
2015-05-15 05:00,2015-05-15 06:00,0.013,0,0.026,5.852,0
2015-05-15 06:00,2015-05-15 07:00,0.101,0.026,0.097,7.080,0
2015-05-15 07:00,2015-05-15 08:00,0.347,0.286,0.103,8.622,0
2015-05-15 08:00,2015-05-15 09:00,0.542,0.528,0.095,10.325,0
2015-05-15 09:00,2015-05-15 10:00,0.595,0.494,0.203,11.775,0
2015-05-15 10:00,2015-05-15 11:00,0.373,0.125,0.301,12.954,0
2015-05-15 11:00,2015-05-15 12:00,0.341,0.075,0.316,13.917,0
2015-05-15 12:00,2015-05-15 13:00,0.364,0.081,0.339,14.665,0
2015-05-15 13:00,2015-05-15 14:00,0.354,0.061,0.348,15.215,0
2015-05-15 14:00,2015-05-15 15:00,0.442,0.172,0.343,15.402,0
2015-05-15 15:00,2015-05-15 16:00,0.439,0.255,0.257,15.260,0
2015-05-15 16:00,2015-05-15 17:00,0.322,0.170,0.201,14.615,0
2015-05-15 17:00,2015-05-15 18:00,0.128,0.020,0.135,13.666,0
2015-05-15 18:00,2015-05-15 19:00,0.034,0,0.051,12.417,0
2015-05-15 19:00,2015-05-15 20:00,0.002,0,0.010,11.253,0
2015-05-15 20:00,2015-05-15 21:00,0,0,0,10.465,0
2015-05-15 21:00,2015-05-15 22:00,0,0,0,10.023,0
2015-05-15 22:00,2015-05-15 23:00,0,0,0,9.862,0
2015-05-15 23:00,2015-05-16 00:00,0,0,0,9.819,0
2015-05-16 00:00,2015-05-16 01:00,0,0,0,9.843,0
2015-05-16 01:00,2015-05-16 02:00,0,0,0,9.912,0
2015-05-16 02:00,2015-05-16 03:00,0,0,0,9.898,0
2015-05-16 03:00,2015-05-16 04:00,0,0,0,10,0
2015-05-16 04:00,2015-05-16 05:00,0,-0,0.003,10.395,0
2015-05-16 05:00,2015-05-16 06:00,0.025,0,0.041,11.030,0
2015-05-16 06:00,2015-05-16 07:00,0.053,0.020,0.053,12.139,0
2015-05-16 07:00,2015-05-16 08:00,0.158,0.027,0.161,13.477,0
2015-05-16 08:00,2015-05-16 09:00,0.284,0.088,0.239,14.278,0
2015-05-16 09:00,2015-05-16 10:00,0.518,0.343,0.267,15.236,0
2015-05-16 10:00,2015-05-16 11:00,0.676,0.597,0.228,15.837,0
2015-05-16 11:00,2015-05-16 12:00,0.666,0.515,0.297,16.235,0
2015-05-16 12:00,2015-05-16 13:00,0.737,0.680,0.236,16.538,0
2015-05-16 13:00,2015-05-16 14:00,0.744,0.751,0.178,16.746,0
2015-05-16 14:00,2015-05-16 15:00,0.670,0.662,0.158,16.779,0
2015-05-16 15:00,2015-05-16 16:00,0.543,0.505,0.141,16.607,0
2015-05-16 16:00,2015-05-16 17:00,0.366,0.284,0.140,16.136,0
2015-05-16 17:00,2015-05-16 18:00,0.177,0.082,0.127,15.284,0
2015-05-16 18:00,2015-05-16 19:00,0.067,0,0.089,13.553,0
2015-05-16 19:00,2015-05-16 20:00,0.015,0,0.028,10.493,0
2015-05-16 20:00,2015-05-16 21:00,0,0,0,8.878,0
2015-05-16 21:00,2015-05-16 22:00,0,0,0,7.995,0
2015-05-16 22:00,2015-05-16 23:00,0,0,0,7.156,0
2015-05-16 23:00,2015-05-17 00:00,0,0,0,6.501,0
2015-05-17 00:00,2015-05-17 01:00,0,0,0,5.934,0
2015-05-17 01:00,2015-05-17 02:00,0,0,0,5.496,0
2015-05-17 02:00,2015-05-17 03:00,0,0,0,5.004,0
2015-05-17 03:00,2015-05-17 04:00,0,0,0,4.459,0
2015-05-17 04:00,2015-05-17 05:00,0,0,0.004,4.752,0
2015-05-17 05:00,2015-05-17 06:00,0.033,0,0.048,6.333,0
2015-05-17 06:00,2015-05-17 07:00,0.153,0.090,0.088,8.281,0
2015-05-17 07:00,2015-05-17 08:00,0.299,0.185,0.153,10.841,0
2015-05-17 08:00,2015-05-17 09:00,0.466,0.356,0.179,12.419,0
2015-05-17 09:00,2015-05-17 10:00,0.620,0.556,0.181,13.432,0
2015-05-17 10:00,2015-05-17 11:00,0.757,0.792,0.141,14.214,0
2015-05-17 11:00,2015-05-17 12:00,0.784,0.800,0.178,14.771,0
2015-05-17 12:00,2015-05-17 13:00,0.772,0.755,0.206,14.950,0
2015-05-17 13:00,2015-05-17 14:00,0.703,0.622,0.239,15.214,0
2015-05-17 14:00,2015-05-17 15:00,0.426,0.172,0.322,15.305,0
2015-05-17 15:00,2015-05-17 16:00,0.292,0.070,0.267,15.253,0
2015-05-17 16:00,2015-05-17 17:00,0.266,0.074,0.233,14.966,0
2015-05-17 17:00,2015-05-17 18:00,0.112,0.004,0.134,14.155,0
2015-05-17 18:00,2015-05-17 19:00,0.042,0,0.060,12.846,0
2015-05-17 19:00,2015-05-17 20:00,0.006,0,0.016,11.223,0
2015-05-17 20:00,2015-05-17 21:00,0,0,0,10.264,0
2015-05-17 21:00,2015-05-17 22:00,0,0,0,9.598,0
2015-05-17 22:00,2015-05-17 23:00,0,0,0,8.982,0
2015-05-17 23:00,2015-05-18 00:00,0,0,0,8.483,0
2015-05-18 00:00,2015-05-18 01:00,0,0,0,7.991,0
2015-05-18 01:00,2015-05-18 02:00,0,0,0,7.614,0
2015-05-18 02:00,2015-05-18 03:00,0,0,0,7.385,0
2015-05-18 03:00,2015-05-18 04:00,0,0,0,7.305,0
2015-05-18 04:00,2015-05-18 05:00,0,-0,0.001,7.476,0
2015-05-18 05:00,2015-05-18 06:00,0.015,0,0.028,8.271,0
2015-05-18 06:00,2015-05-18 07:00,0.052,0.002,0.069,9.056,0
2015-05-18 07:00,2015-05-18 08:00,0.033,0,0.050,9.875,0
2015-05-18 08:00,2015-05-18 09:00,0.035,0,0.052,10.662,0
2015-05-18 09:00,2015-05-18 10:00,0.058,0,0.078,11.483,0
2015-05-18 10:00,2015-05-18 11:00,0.094,0,0.118,12.328,0
2015-05-18 11:00,2015-05-18 12:00,0.106,0,0.131,13.018,0
2015-05-18 12:00,2015-05-18 13:00,0.241,0.043,0.235,13.658,0
2015-05-18 13:00,2015-05-18 14:00,0.444,0.210,0.304,14.343,0
2015-05-18 14:00,2015-05-18 15:00,0.476,0.268,0.286,14.536,0
2015-05-18 15:00,2015-05-18 16:00,0.444,0.245,0.269,14.145,0
2015-05-18 16:00,2015-05-18 17:00,0.314,0.142,0.218,13.521,0
2015-05-18 17:00,2015-05-18 18:00,0.175,0.073,0.132,12.551,0
2015-05-18 18:00,2015-05-18 19:00,0.070,0,0.091,11.135,0
2015-05-18 19:00,2015-05-18 20:00,0.018,0,0.032,9.353,0
2015-05-18 20:00,2015-05-18 21:00,0,0,0,8.133,0
2015-05-18 21:00,2015-05-18 22:00,0,0,0,7.486,0
2015-05-18 22:00,2015-05-18 23:00,0,0,0,6.937,0
2015-05-18 23:00,2015-05-19 00:00,0,0,0,6.426,0
2015-05-19 00:00,2015-05-19 01:00,0,0,0,6.154,0
2015-05-19 01:00,2015-05-19 02:00,0,0,0,6.010,0
2015-05-19 02:00,2015-05-19 03:00,0,0,0,5.898,0
2015-05-19 03:00,2015-05-19 04:00,0,0,0,5.852,0
2015-05-19 04:00,2015-05-19 05:00,0.001,0,0.006,5.923,0
2015-05-19 05:00,2015-05-19 06:00,0.026,0,0.040,6.652,0
2015-05-19 06:00,2015-05-19 07:00,0.170,0.122,0.073,7.776,0
2015-05-19 07:00,2015-05-19 08:00,0.260,0.139,0.154,9.035,0
2015-05-19 08:00,2015-05-19 09:00,0.324,0.111,0.255,10.068,0
2015-05-19 09:00,2015-05-19 10:00,0.447,0.199,0.309,10.890,0
2015-05-19 10:00,2015-05-19 11:00,0.479,0.201,0.348,11.441,0
2015-05-19 11:00,2015-05-19 12:00,0.438,0.199,0.301,11.782,0
2015-05-19 12:00,2015-05-19 13:00,0.539,0.386,0.239,12.017,0
2015-05-19 13:00,2015-05-19 14:00,0.378,0.127,0.304,12.219,0
2015-05-19 14:00,2015-05-19 15:00,0.113,0.004,0.134,12.162,0
2015-05-19 15:00,2015-05-19 16:00,0.419,0.251,0.227,11.889,0
2015-05-19 16:00,2015-05-19 17:00,0.239,0.087,0.186,11.434,0
2015-05-19 17:00,2015-05-19 18:00,0.069,0.006,0.084,10.770,0
2015-05-19 18:00,2015-05-19 19:00,0.027,0,0.043,9.832,0
2015-05-19 19:00,2015-05-19 20:00,0.014,0,0.026,8.267,0
2015-05-19 20:00,2015-05-19 21:00,0,0,0,7.184,0
2015-05-19 21:00,2015-05-19 22:00,0,0,0,6.680,0
2015-05-19 22:00,2015-05-19 23:00,0,0,0,6.144,0
2015-05-19 23:00,2015-05-20 00:00,0,0,0,5.666,0
2015-05-20 00:00,2015-05-20 01:00,0,0,0,5.276,0
2015-05-20 01:00,2015-05-20 02:00,0,0,0,4.929,0
2015-05-20 02:00,2015-05-20 03:00,0,0,0,4.584,0
2015-05-20 03:00,2015-05-20 04:00,0,0,0,4.374,0
2015-05-20 04:00,2015-05-20 05:00,0,0,0.006,4.210,0
2015-05-20 05:00,2015-05-20 06:00,0.020,0.001,0.032,5.042,0
2015-05-20 06:00,2015-05-20 07:00,0.176,0.148,0.053,6.807,0
2015-05-20 07:00,2015-05-20 08:00,0.341,0.280,0.102,9.013,0
2015-05-20 08:00,2015-05-20 09:00,0.335,0.155,0.222,10.311,0
2015-05-20 09:00,2015-05-20 10:00,0.220,0.007,0.245,11.318,0
2015-05-20 10:00,2015-05-20 11:00,0.214,0.022,0.225,12.160,0
2015-05-20 11:00,2015-05-20 12:00,0.375,0.071,0.357,12.701,0
2015-05-20 12:00,2015-05-20 13:00,0.388,0.077,0.367,13.139,0
2015-05-20 13:00,2015-05-20 14:00,0.391,0.168,0.281,13.551,0
2015-05-20 14:00,2015-05-20 15:00,0.280,0.124,0.197,13.722,0
2015-05-20 15:00,2015-05-20 16:00,0.363,0.144,0.273,13.642,0
2015-05-20 16:00,2015-05-20 17:00,0.300,0.120,0.224,13.457,0
2015-05-20 17:00,2015-05-20 18:00,0.173,0.037,0.166,13.000,0
2015-05-20 18:00,2015-05-20 19:00,0.069,0,0.090,11.988,0
2015-05-20 19:00,2015-05-20 20:00,0.021,0,0.035,9.811,0
2015-05-20 20:00,2015-05-20 21:00,0,0,0,8.432,0
2015-05-20 21:00,2015-05-20 22:00,0,0,0,7.718,0
2015-05-20 22:00,2015-05-20 23:00,0,0,0,6.718,0
2015-05-20 23:00,2015-05-21 00:00,0,0,0,5.824,0
2015-05-21 00:00,2015-05-21 01:00,0,0,0,5.240,0
2015-05-21 01:00,2015-05-21 02:00,0,0,0,4.652,0
2015-05-21 02:00,2015-05-21 03:00,0,0,0,4.060,0
2015-05-21 03:00,2015-05-21 04:00,0,0,0,3.501,0
2015-05-21 04:00,2015-05-21 05:00,0.001,0,0.007,3.756,0
2015-05-21 05:00,2015-05-21 06:00,0.026,0.001,0.040,6.180,0
2015-05-21 06:00,2015-05-21 07:00,0.174,0.130,0.069,7.973,0
2015-05-21 07:00,2015-05-21 08:00,0.363,0.327,0.083,10.660,0
2015-05-21 08:00,2015-05-21 09:00,0.485,0.405,0.155,12.819,0
2015-05-21 09:00,2015-05-21 10:00,0.666,0.681,0.122,14.401,0
2015-05-21 10:00,2015-05-21 11:00,0.664,0.573,0.234,15.784,0
2015-05-21 11:00,2015-05-21 12:00,0.546,0.272,0.379,16.631,0
2015-05-21 12:00,2015-05-21 13:00,0.585,0.339,0.366,17.266,0
2015-05-21 13:00,2015-05-21 14:00,0.624,0.449,0.310,17.657,0
